id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified,rt_text
1238423933516480513,https://twitter.com/CatstreyDave/status/1238423933516480513,Fri Mar 13 11:17:29 +0000 2020,2020-03-13 11:17:29+00:00,CatstreyDave,"Me, to waiting room of shocked, angry people: You all need to calm down, you'll be fine. It's my face that I'm not supposed to touch.",original,,,,,20,,,,en,,,10,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3234535792,Mon May 04 23:04:49 +0000 2015,False,If you can tolerate puns and bad jokes you're in for a tolerable time.,9571,1308,643,8,"England, United Kingdom",Catstrey,6212,,https://twitter.com/search/from:catstreydave(exclude:replies),False,
1238416876990070784,https://twitter.com/sweetbeesXx/status/1238416876990070784,Fri Mar 13 10:49:26 +0000 2020,2020-03-13 10:49:26+00:00,sweetbeesXx,Trying not to touch my face made me realise how much I actually touch it,original,,,,,49,,,,en,,,7,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",832257267332427776,Thu Feb 16 15:56:09 +0000 2017,False,🌈🇧🇷— Pisces 🍃,73267,3798,1198,10,"Vila Velha, Brasil",Maz,17215,,http://instagram.com/mazqueiroz,False,
1238414444259995649,https://twitter.com/commentiquette/status/1238414444259995649,Fri Mar 13 10:39:46 +0000 2020,2020-03-13 10:39:46+00:00,commentiquette,oh my god can i touch my fucking face yet,original,,,,,2456,,,,en,,,225,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",464245847,Sun Jan 15 01:08:40 +0000 2012,False,"The muck of the internet is my classroom. I'll show you how to stay clean. RIP Fluo
Inquiries: nudecelebsforfree@gmail.com
https://t.co/h68clwf8Cn",627,187134,599,196,Chat Boxes Across the Globe,Comment Etiquette,4203,,http://www.youtube.com/commentiquette,False,
1238407736141979649,https://twitter.com/juaben_/status/1238407736141979649,Fri Mar 13 10:13:07 +0000 2020,2020-03-13 10:13:07+00:00,juaben_,"My cousin was going out and I reminded her of the precautionary measures (wash your hands, always have sanitizer, don't touch your face) and she laughed in my face and said ""mo diier mo"". https://t.co/tBsIS6wePK",quote,,,,https://twitter.com/_ohemaa/status/1238255881533472769,3,,,,en,,False,5,1238255881533472769,_ohemaa,140017510,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4830313365,Wed Jan 20 17:59:24 +0000 2016,False,be-You-tiful💓,9383,1555,811,1,Godric's hollow,Aunty Terwaa,6085,,https://soundcloud.com/233streetlaw/233-street-law-podcast-ep-1/s-tmGHv,False,
1238399734840205313,https://twitter.com/Viaopeimu/status/1238399734840205313,Fri Mar 13 09:41:19 +0000 2020,2020-03-13 09:41:19+00:00,Viaopeimu,The pimples on my face tempting me to touch my face but my God is big,original,,,,,52,,,,en,"Accra, Ghana",,5,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1031875816546869248,Tue Aug 21 12:09:00 +0000 2018,False,photography. For bookings email viaopeimu@gmail.com. 📧📧📧 @angymangietay 💐 Philippians 4:13,27007,13106,1682,13,Accra📍,Opei !,29921,,http://instagram.com/viaopeimu,False,
1238387752405807106,https://twitter.com/OpusOfAli/status/1238387752405807106,Fri Mar 13 08:53:42 +0000 2020,2020-03-13 08:53:42+00:00,OpusOfAli,"Civilised world: ""wash your hands, dont touch face, avoid public gatherings, stay indoors""

Hindus: ""hold my gobar""

#CoronaVirusUpdate",original,,CoronaVirusUpdate,,,93,,,,en,,,17,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1155160585144819713,Sat Jul 27 16:58:40 +0000 2019,False,Muslim. Indian. Hindu Reformer. Contact me for your Liberal Certification.,12399,9966,1003,29,"Vermont, USA",علي,11329,,,False,
1238382955283664896,https://twitter.com/robcham/status/1238382955283664896,Fri Mar 13 08:34:39 +0000 2020,2020-03-13 08:34:39+00:00,robcham,i couldn't help but touch my face last night from all the facepalms I did during the presscon meltdown https://t.co/pzj3OFEbed,quote,,,,https://twitter.com/hulyen/status/1238287998547968000,151,,,,en,,False,14,1238287998547968000,hulyen,14806566,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",34819141,Fri Apr 24 02:34:29 +0000 2009,False,🇵🇭 Comic Book Creator. Illustrator. core team @unnamedkomiks . works at @linyalinya. icon by @elleshivers header by @sobsannix he/him robocham@gmail.com,40474,18851,2121,288,Manila,robcham,112315,,http://robcham.com,False,
1238366806491922433,https://twitter.com/brianklaas/status/1238366806491922433,Fri Mar 13 07:30:29 +0000 2020,2020-03-13 07:30:29+00:00,brianklaas,I am trying very hard not to touch my face but am pretty sure that to actually stop I need one of those special cones that dogs wear.,original,,,,,782,,,,en,,,101,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",39279821,Mon May 11 16:09:16 +0000 2009,False,Political scientist @UCL; Washington Post columnist. Author: How to Rig an Election & The Despot's Apprentice. Host of @PowrCorrupts podcast. DPhil from Oxford.,5850,213116,992,3247,"London, England",Brian Klaas,24259,,http://www.brianpklaas.com,True,
1238361593638871040,https://twitter.com/wykrhm/status/1238361593638871040,Fri Mar 13 07:09:46 +0000 2020,2020-03-13 07:09:46+00:00,wykrhm,I think I’d be touching my face a whole lot less if every second post and tweet wasn’t telling me not to touch my face. When I read those .. I just .. have .. to. Zzz.,original,,,,,522,,,,en,,,65,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",44680622,Thu Jun 04 18:22:29 +0000 2009,False,"Artist, Community Man, Enthusiast. Tweets are my own.",770,191922,203,779,India,Wykrhm Reddy,15338,,http://www.facebook.com/wykrhmreddy/,False,
1238359186787971075,https://twitter.com/RealOldPaul/status/1238359186787971075,Fri Mar 13 07:00:12 +0000 2020,2020-03-13 07:00:12+00:00,RealOldPaul,the cdc said not to touch your face... let's just say i have been touching my face ever since https://t.co/PouyUcHOb4,original,,,https://pbs.twimg.com/tweet_video_thumb/ES-JFbtXgAAjXZY.jpg,,54,,,,en,,False,5,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1890836592,Sat Sep 21 17:30:42 +0000 2013,False,chilling out 😁 // https://t.co/KIqPT9kYtT  // https://t.co/mS2sN2kQxc,7423,8803,0,38,,Paul 🦠,6864,,http://index.paul.town,False,
1238353105722339328,https://twitter.com/SUMMER_WlNE/status/1238353105722339328,Fri Mar 13 06:36:02 +0000 2020,2020-03-13 06:36:02+00:00,SUMMER_WlNE,"coronavirus: exists

me: knows i cant touch my face

my nose, eyes, and mouth: i̵̪͌̒̈̕͜m̷͓̦̞̪̓̔̏́ ̴̳̀̆i̸͈̹͍̋̍͝t̶̛͓̭͗͂̈́ͅč̶̻̳̈́̓h̷̡̡͔̒y̴̢̺͒",original,,,,,11,,,,und,,,5,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",139177877,Sat May 01 20:08:44 +0000 2010,False,jocelyne | enamorada con la luna | they/she,7455,223,174,3,,🌿𓆏 🌱,38494,,,False,
1238349153903628290,https://twitter.com/deekshabhushan/status/1238349153903628290,Fri Mar 13 06:20:20 +0000 2020,2020-03-13 06:20:20+00:00,deekshabhushan,I never knew that I would need to touch my face this much after being told not to touch it at all.,original,,,,,57,,,,en,,,7,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",159904119,Sat Jun 26 16:42:52 +0000 2010,False,"Content Creator and Video Editor. ex-@buzzfeedindia. Very loud, very feminist, very wordy, very into food. She/her.",47075,1860,631,20,Anywhere But Here.,Deeksha Bhushan,27351,,,False,
1238325718620217345,https://twitter.com/babyybatt/status/1238325718620217345,Fri Mar 13 04:47:12 +0000 2020,2020-03-13 04:47:12+00:00,babyybatt,"my state: a state of emergency

schools: closed

my retail job where I have to deal with tons of people a day up close: just wash your hands, you'll be fine! don't touch your face :)",original,,,,,59,,,,en,,,8,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2392267154,Sun Mar 16 07:20:31 +0000 2014,False,boo boo the fool 💋,66622,13098,683,86,♈︎,✧*｡shannon｡*✧,16815,,http://instagram.com/baby.bat,False,
1238322112865226752,https://twitter.com/born2vibehard/status/1238322112865226752,Fri Mar 13 04:32:53 +0000 2020,2020-03-13 04:32:53+00:00,born2vibehard,Idk how to not touch my face I have a nose piercing,original,,,,,24,,,,en,,,9,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",58737403,Tue Jul 21 07:49:56 +0000 2009,False,chillin,38840,671,431,9,"Oklahoma City, OK",george,59183,,,False,
1238312880744923137,https://twitter.com/CaseySabineYA/status/1238312880744923137,Fri Mar 13 03:56:12 +0000 2020,2020-03-13 03:56:12+00:00,CaseySabineYA,"@Mikel_Jollett @ASlavitt RIP to my notifications, muting this thread now.

Wash your hands, don't touch your face, and practice social distancing. Let's hope we look back and can say we overreacted. Let's hope we make it through this relatively unscathed.",reply,,,,,311,CaseySabineYA,1238309267368706049,925412139594125314,en,,,11,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",925412139594125314,Tue Oct 31 17:20:22 +0000 2017,False,"Queer. Mentally ill. Physically Disabled. 
Fantasy Writer. Copy Editor. I like industrial magic, rocks, and uncomfortably large forests. They/Them",13359,77,207,0,"Vermont, USA",Casey Sabine should be drafting,1834,,,False,
1238309554733174787,https://twitter.com/Rogers4Texas/status/1238309554733174787,Fri Mar 13 03:42:59 +0000 2020,2020-03-13 03:42:59+00:00,Rogers4Texas,"So of course, the pine pollen has arrived at a time when it is imperative that I not touch my face: https://t.co/0O9QwKEBFs",original,,,https://pbs.twimg.com/ext_tw_video_thumb/1238308692082200579/pu/img/0WCEEJ4FNcq15FXK.jpg,,143,,,,en,,False,6,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",968225030986493952,Mon Feb 26 20:43:30 +0000 2018,False,"Democrat running for Texas House District 57! Army vet, Former English teacher, current diesel tech. Liberal, doesn't know Parnas #Resist #VoteBlue Donate 👇",38069,20667,14964,43,"Lufkin, TX",Jason Rogers,25435,,https://secure.actblue.com/donate/beardup,False,
1238305380616331266,https://twitter.com/jakharicarroll_/status/1238305380616331266,Fri Mar 13 03:26:23 +0000 2020,2020-03-13 03:26:23+00:00,jakharicarroll_,I'm scared to touch my own damn face,original,,,,,28,,,,en,,,16,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4440228555,Thu Dec 10 18:44:05 +0000 2015,False,"Book Lover 📚
Paradigm Shifter 🤯
God 1st 🙏
Big Dreamer/Thinker 💡

I use Twitter for my personal enjoyment. Don't take me seriously on here.",19889,7353,6734,4,"Grand Rapids, MI",Jakhari Carroll 👑,32260,,,False,
1238299973189537795,https://twitter.com/RachelFeltman/status/1238299973189537795,Fri Mar 13 03:04:54 +0000 2020,2020-03-13 03:04:54+00:00,RachelFeltman,Me taking off my subway clothes and getting all clean so I can touch my face https://t.co/C6BfrLojdd,quote,,,,https://twitter.com/thatpopgirl/status/1237909829617885184,39,,,,en,,False,5,1237909829617885184,thatpopgirl,1050531167634636800,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",22270118,Sat Feb 28 16:27:40 +0000 2009,False,Articles Editor and Chief Science Officer of the USS @popsci // Previously @washingtonpost // Host of @weirdest_thing // She/Her/My Dude // rachel@popsci.com,39109,19893,1498,923,NYC,Rachel Feltman,64480,,http://popsci.com,True,
1238295904601268226,https://twitter.com/rmayemsinger/status/1238295904601268226,Fri Mar 13 02:48:44 +0000 2020,2020-03-13 02:48:44+00:00,rmayemsinger,After how many days home alone do I get to touch my face? 😊,original,,,,,88,,,,en,,,8,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",372563164,Tue Sep 13 00:33:07 +0000 2011,False,"Screenwriter of Mrs. Doubtfire, some other stuff you didn't see & lots of stuff my name isn't on. Sorry if your person isn't the nom. Please VBNMW cuz fascism.",35813,90235,813,974,,Randi STAY HOME! Singer,28431,,http://www.imdb.me/randimayemsinger,True,
1238295029099180032,https://twitter.com/Noa23ten/status/1238295029099180032,Fri Mar 13 02:45:16 +0000 2020,2020-03-13 02:45:16+00:00,Noa23ten,@_BurgundyBeauty @RaveenTheDream My eyes itch and I can’t touch my face.,reply,,,,,398,_BurgundyBeauty,1238257657821224960,248915828,en,,,14,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4730577591,Thu Jan 07 03:06:06 +0000 2016,False,MSU Educational Psychology and Educational Technology Doctoral Program🌻Type 5,402,60,228,0,,Madison Allen,75,,,False,
1238293633369092096,https://twitter.com/bigpapajayde/status/1238293633369092096,Fri Mar 13 02:39:43 +0000 2020,2020-03-13 02:39:43+00:00,bigpapajayde,I didn’t realize how often i touch my face &amp; mouth until this virus outbreak 🥴,original,,,,,11,,,,en,,,7,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",938145616114446340,Tue Dec 05 20:38:39 +0000 2017,False,attached to nothing connected to everything 🦋 IG: jaydeashante | Snapchat: xrockbabyx,9090,2288,984,4,SCSU,Jayded 🧘🏽‍♀️,19746,,,False,
1238288474555289601,https://twitter.com/_fabulistjiwa/status/1238288474555289601,Fri Mar 13 02:19:13 +0000 2020,2020-03-13 02:19:13+00:00,_fabulistjiwa,COVID-19 tought me that it is IMPOSSIBLE to NOT touch my face.,original,,,,,8,,,,en,,,10,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1036633502312099846,Mon Sep 03 15:14:21 +0000 2018,False,Tukang Karut Khatulistjiwa. Mesin Pencetak Kualiti. @sarahjalaluddin,2140,1896,410,8,Mordor - Pendang,Fabulist / Syfq,22965,,,False,
1238275926699507712,https://twitter.com/THump/status/1238275926699507712,Fri Mar 13 01:29:21 +0000 2020,2020-03-13 01:29:21+00:00,THump,YALL KEEP TELLING ME TO NOT TOUCH MY FACE BECAUSE OF CORONA VIRUS AND NOW MY FACE IS CONSTANTLY ITCHING FUCK YOU,original,,,,,436,,,,en,,,16,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1053127695851237376,Fri Oct 19 03:36:23 +0000 2018,False,https://t.co/w6lF1qtuMv — https://t.co/VgvUqyXRzm — https://t.co/wZbvq7OWmI — bizthump@gmail.com for business inquiry 5RX4B6,13292,68674,1032,44,,THump,7520,,http://twitch.tv/THump,False,
1238270017881300993,https://twitter.com/theeddiec1/status/1238270017881300993,Fri Mar 13 01:05:52 +0000 2020,2020-03-13 01:05:52+00:00,theeddiec1,They said I should refrain from touching my face so can I touch yours? 🥺👉👈,original,,,,,13,,,,en,,,5,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1081195488169275392,Fri Jan 04 14:27:46 +0000 2019,False,UCI ‘20/21|Dont worry about it,2946,267,307,0,,Eddie C,1447,,,False,
1238268458158219269,https://twitter.com/Sendhil_Rama/status/1238268458158219269,Fri Mar 13 00:59:40 +0000 2020,2020-03-13 00:59:40+00:00,Sendhil_Rama,"I never really touch my face. Now that I can’t, all I wanna do is touch my face 🤦🏾‍♂️",original,,,,,342,,,,en,,,20,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1326923084,Thu Apr 04 13:14:22 +0000 2013,False,Actor. Producer. Tennis fanatic.,6280,30388,227,297,,Sendhil Ramamurthy,5691,,http://sendhilramamurthy.net,True,
1238266583589535744,https://twitter.com/omgyp/status/1238266583589535744,Fri Mar 13 00:52:14 +0000 2020,2020-03-13 00:52:14+00:00,omgyp,I wanna touch my face so fucking bad I cannot handle this https://t.co/6UnDD6prW2,original,,,https://pbs.twimg.com/tweet_video_thumb/ES804aKXgAIRGNR.jpg,,13,,,,en,,False,7,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1227786919976697856,Thu Feb 13 02:50:02 +0000 2020,False,wow y’all really got me outta here. formally known as @_yellow_paiges_ 💔,224,240,176,0,,paige,2450,,,False,
1238258980591468544,https://twitter.com/Ahhmandah/status/1238258980591468544,Fri Mar 13 00:22:01 +0000 2020,2020-03-13 00:22:01+00:00,Ahhmandah,I need someone to follow me around watching me closely and strike me with a sudden punishing blow every time I touch my face. I will NOT learn this on my own,original,,,,,91,,,,en,,,5,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",792209558,Thu Aug 30 19:09:50 +0000 2012,False,"Stupid ugly bitch, professional loser, one half of @TheFanBrigade",88706,7265,2008,53,"Tāmaki Makaurau, New Zealand",f*male b*tch,54832,,http://www.thefanbrigade.com/,False,
1238248679519203332,https://twitter.com/Muttontastic/status/1238248679519203332,Thu Mar 12 23:41:05 +0000 2020,2020-03-12 23:41:05+00:00,Muttontastic,I asked my father about the virus...the fact people can have no symptoms scares the hell out of me. Please wash your hands and don't touch your face or eyes https://t.co/y0TtG2v2zh,original,,,https://pbs.twimg.com/media/ES8km0WWAAM_6Ea.jpg,,29,,,,en,,False,7,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",251158059,Sat Feb 12 15:20:17 +0000 2011,False,"They/Them /sometimes NSFW🔞 /
alt twitter: @GoatsNest
my wife @maplemash",47918,9413,302,45,,🧼Soap Connoisseur🧼,64234,,http://www.furaffinity.net/user/Boxgoat/,False,
1238245950570803202,https://twitter.com/theyawofosu/status/1238245950570803202,Thu Mar 12 23:30:14 +0000 2020,2020-03-12 23:30:14+00:00,theyawofosu,The only thing I am scared of is how many times I touch my face. 🙁,original,,,,,45,,,,en,,,20,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",224034741,Wed Dec 08 00:16:47 +0000 2010,False,Vicenarian | Journalist | Staff writer (Sports) for the Daily Statesman newspaper [Ghana 🇬🇭],2981,12180,707,53,Accra ,Kawawa,128989,,,False,
1238244206080069633,https://twitter.com/Maraculousness/status/1238244206080069633,Thu Mar 12 23:23:18 +0000 2020,2020-03-12 23:23:18+00:00,Maraculousness,MY NOSE FUCKING ITCHES BUT I CANT TOUCH MY FACE https://t.co/UWayJzRCtF,original,,,https://pbs.twimg.com/media/ES8ghtaX0AglZKM.jpg,,21,,,,en,,False,8,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",264006850,Fri Mar 11 04:31:47 +0000 2011,False,*looks at the clock* Ah... I see that it's GEAUX TIME,2830,6228,2617,530,Johto Projects,Chidden Nuddet,227591,,https://www.twitch.tv/maraculousness,False,
1238244036709941249,https://twitter.com/JeSuisDAMN__/status/1238244036709941249,Thu Mar 12 23:22:38 +0000 2020,2020-03-12 23:22:38+00:00,JeSuisDAMN__,I need to be reminded not to touch my face because I do that a lot 😭😭,original,,,,,140,,,,en,,,65,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",361100523,Wed Aug 24 07:37:06 +0000 2011,False,"|| are you into science ? because I got my ion you || sometimes a blogger, always a french enthusiast & a brand influencer 🥰 || @FreesBites_",26779,14660,3623,44,"Accra, Ghana",A Y I S H É-2 ❤️🤞🏾,67279,,http://ayishetunelson.wordpress.com,False,
